(arrivalMean_ / departureMean_),item->arrivalTime_,queue_->length(),status_,
0.4,248.736,0,0,
0.4,249.089,0,1,
0.4,250.117,0,1,
0.4,250.856,0,0,
0.4,251.843,0,0,
0.4,252.311,0,1,
0.4,252.484,0,1,
0.4,257.607,0,0,
0.4,259.927,0,0,
0.4,260.243,0,1,
0.4,262.156,0,0,
0.4,262.366,0,0,
0.4,265.824,0,0,
0.4,266.186,0,0,
0.4,266.463,0,1,
0.4,273.03,0,0,
0.4,277.794,0,0,
0.4,284.195,0,0,
0.4,284.451,0,0,
0.4,284.47,0,1,
0.4,288.225,0,0,
0.4,289.412,0,0,
0.4,291.351,0,0,
0.4,300.09,0,0,
0.4,302.287,0,0,
0.4,304.768,0,0,
0.4,307.706,0,0,
0.4,308.318,0,1,
0.4,310.058,1,1,
0.4,310.807,0,1,
0.4,311.469,1,1,
0.4,313.455,0,0,
0.4,322.142,0,0,
0.4,323.764,0,0,
0.4,327.568,0,0,
0.4,334.54,0,0,
0.4,336.802,0,0,
0.4,339.483,0,0,
0.4,346.101,0,0,
0.4,349.273,0,0,
0.4,351.011,0,0,
0.4,352.004,0,0,
0.4,352.654,0,0,
0.4,354.47,0,0,
0.4,355.18,0,1,
0.4,361.492,0,0,
0.4,369.556,0,0,
0.4,370.883,0,0,
0.4,371.736,0,0,
0.4,372.877,0,0,
0.4,374.805,0,1,
0.4,376.49,1,1,
0.4,377.328,1,1,
0.4,378.868,1,1,
0.4,387.736,0,0,
0.4,389.251,0,0,
0.4,390.599,0,1,
0.4,394.193,0,1,
0.4,394.643,1,1,
0.4,396.174,0,1,
0.4,397.434,0,1,
0.4,399.104,0,0,
0.4,399.167,0,1,
0.4,399.387,1,1,
0.4,400.172,2,1,
0.4,400.8,2,1,
0.4,402.475,0,1,
0.4,405.928,0,0,
0.4,407.316,0,0,
0.4,408.546,0,1,
0.4,410.769,0,0,
0.4,411.913,0,0,
0.4,411.927,0,1,
0.4,412.448,0,1,
0.4,413.528,1,1,
0.4,415.243,0,1,
0.4,416.561,0,1,
0.4,417.464,0,1,
0.4,419.794,0,1,
0.4,425.649,0,0,
0.4,425.84,0,1,
0.4,436.982,0,0,
0.4,439.227,0,0,
0.4,439.707,0,1,
0.4,446.302,0,0,
0.4,447.248,0,1,
0.4,452.22,0,0,
0.4,453.625,0,1,
0.4,458.971,0,0,
0.4,459.475,0,0,
0.4,460.328,0,1,
0.4,461.615,0,1,
0.4,462.557,1,1,
0.4,465.594,0,0,
0.4,467.424,0,0,
0.4,468.868,0,0,
0.4,469.017,0,1,
0.4,469.571,0,0,
0.4,474.825,0,0,
0.4,476.648,0,1,
0.4,481.908,0,0,
0.4,485.538,0,0,
0.4,487.207,0,0,
0.4,489.315,0,0,
0.4,491.902,0,0,
0.4,492.499,0,1,
0.4,493.002,1,1,
0.4,494.665,0,1,
0.4,496.044,0,0,
0.4,496.165,0,1,
0.4,500.489,0,0,
0.4,503.883,0,0,
0.4,504.677,0,1,
0.4,506.943,0,0,
0.4,508.826,0,0,
0.4,510.159,0,1,
0.4,520.89,0,0,
0.4,520.939,0,1,
0.4,522.257,0,1,
0.4,525.56,0,0,
0.4,531.096,0,0,
0.4,531.543,0,1,
0.4,534.965,0,0,
0.4,535.65,0,0,
0.4,541.708,0,0,
0.4,544.581,0,0,
0.4,545.263,0,0,
0.4,546.045,0,0,
0.4,547.881,0,0,
0.4,549.04,0,0,
0.4,552.218,0,0,
0.4,552.222,0,1,
0.4,554.631,0,1,
0.4,555.822,0,1,
0.4,558.268,0,0,
0.4,560.765,0,0,
0.4,561.49,0,0,
0.4,564.588,0,0,
0.4,570.779,0,0,
0.4,571.128,0,0,
0.4,571.716,0,1,
0.4,575.356,0,0,
0.4,577.035,0,0,
0.4,577.678,0,0,
0.4,578.233,0,0,
0.4,578.617,0,1,
0.4,579.34,0,0,
0.4,580.111,0,0,
0.4,585.215,0,0,
0.4,587.775,0,0,
0.4,592.48,0,0,
0.4,599.3,0,0,
0.4,602.516,0,0,
0.4,607.415,0,0,
0.4,607.571,0,1,
0.4,608.617,0,1,
0.4,618.733,0,0,
0.4,620.491,0,0,
0.4,623.9,0,1,
0.4,631.349,0,0,
0.4,635.506,0,0,
0.4,638.207,0,0,
0.4,642.422,0,0,
0.4,644.83,0,0,
0.4,648.019,0,0,
0.4,650.153,0,0,
0.4,651.598,0,1,
0.4,652.748,0,0,
0.4,654.206,0,0,
0.4,655.204,0,0,
0.4,655.327,0,1,
0.4,656.929,0,0,
0.4,665.701,0,0,
0.4,666.925,0,1,
0.4,667.444,1,1,
0.4,668.072,0,1,
0.4,669.085,0,1,
0.4,671.752,1,1,
0.4,671.764,2,1,
0.4,674.436,0,1,
0.4,674.856,0,1,
0.4,674.911,1,1,
0.4,676.788,0,1,
0.4,679.441,0,0,
0.4,681.227,0,0,
0.4,683.275,0,0,
0.4,684.248,0,1,
0.4,684.428,1,1,
0.4,685.127,2,1,
0.4,691.608,0,0,
0.4,693.954,0,1,
0.4,696.999,0,1,
0.4,701.888,0,0,
0.4,710.861,0,0,
0.4,716.732,0,0,
0.4,717.839,0,0,
0.4,718.219,0,1,
0.4,721.708,0,0,
0.4,722.648,0,0,
0.4,726.938,0,0,
0.4,726.944,0,1,
0.4,730.283,0,0,
0.4,734.266,0,0,
0.4,734.49,0,0,
0.4,738.654,0,0,
0.4,739.573,0,0,
0.4,739.725,0,1,
0.4,743.717,0,0,
0.4,744.541,0,0,
0.4,744.748,0,1,
0.4,745.612,1,1,
0.4,746.545,1,1,
0.4,747.029,2,1,
0.4,748.857,2,1,
0.4,751.298,0,1,
0.4,756.444,0,0,
0.4,764.469,0,0,
0.4,767.06,0,0,
0.4,771.849,0,0,
0.4,772.418,0,0,
0.4,772.661,0,1,
0.4,774.623,0,1,
0.4,777.08,1,1,
0.4,777.629,2,1,
0.4,778.672,3,1,
0.4,784.608,3,1,
0.4,786.381,3,1,
0.4,788.444,0,1,
0.4,789.438,1,1,
0.4,792.767,0,0,
0.4,799.26,0,0,
0.4,803.248,0,0,
0.4,804.494,0,0,
0.4,813.386,0,0,
0.4,814.427,0,0,
0.4,817.91,0,0,
0.4,818.254,0,0,
0.4,819.713,0,0,
0.4,820.02,0,1,
0.4,824.146,0,0,
0.4,825.659,0,0,
0.4,826.826,0,1,
0.4,827.203,0,1,
0.4,828.881,1,1,
0.4,835.438,0,0,
0.4,836.607,0,0,
0.4,837.154,0,0,
0.4,846.072,0,0,
0.4,846.896,0,0,
0.4,862.232,0,0,
0.4,864.397,0,0,
0.4,864.664,0,1,
0.4,867.624,0,0,
0.4,871.482,0,0,
0.4,872.659,0,1,
0.4,873.426,1,1,
0.4,878.321,0,0,
0.4,878.833,0,0,
0.4,882.602,0,0,
0.4,884.919,0,0,
0.4,886.791,0,0,
0.4,887.824,0,0,
0.4,887.862,0,1,
0.4,889.368,0,1,
0.4,890.504,0,1,
0.4,892.631,0,1,
0.4,905.769,0,0,
0.4,910.4,0,0,
0.4,914.683,0,0,
0.4,919.566,0,0,
0.4,919.583,0,1,
0.4,920.736,0,1,
0.4,921.334,0,1,
0.4,921.395,1,1,
0.4,922.632,1,1,
0.4,927.569,0,1,
0.4,932.284,0,0,
0.4,935.454,0,0,
0.4,935.849,0,1,
0.4,944.752,0,0,
0.4,945.254,0,0,
0.4,960.59,0,0,
0.4,967.236,0,0,
0.4,971.095,0,0,
0.4,971.286,0,1,
0.4,977.022,0,0,
0.4,978.797,0,0,
0.4,978.994,0,1,
0.4,979.25,1,1,
0.4,979.481,1,1,
0.4,979.739,0,1,
0.4,980.092,1,1,
0.4,980.248,2,1,
0.4,982.261,1,1,
0.4,988.872,0,0,
0.4,993.259,0,0,
0.4,1008.74,0,0,
0.4,1009.27,0,1,
0.4,1009.6,1,1,
0.4,1009.66,2,1,
0.4,1009.75,3,1,
0.4,1017.75,0,0,
0.4,1022.45,0,0,
0.4,1024.28,0,0,
0.4,1024.95,0,0,
0.4,1025.32,0,1,
0.4,1031.14,0,0,
0.4,1036.79,0,0,
0.4,1044.85,0,0,
