(arrivalMean_ / departureMean_),item->arrivalTime_,queue_->length(),status_,
0.2,1191.56,0,1,
0.2,1193.41,0,1,
0.2,1194.24,1,1,
0.2,1196.88,0,0,
0.2,1198.28,0,0,
0.2,1202.01,0,0,
0.2,1205.1,0,0,
0.2,1205.91,0,0,
0.2,1215.43,0,0,
0.2,1222.41,0,0,
0.2,1223.01,0,1,
0.2,1231.76,0,0,
0.2,1238.72,0,0,
0.2,1239.23,0,1,
0.2,1247.18,0,0,
0.2,1247.75,0,0,
0.2,1252.2,0,0,
0.2,1257.31,0,0,
0.2,1258.8,0,1,
0.2,1259.87,0,1,
0.2,1265.62,0,0,
0.2,1268.38,0,0,
0.2,1272.27,0,0,
0.2,1273.19,0,1,
0.2,1277.17,0,0,
0.2,1280.29,0,0,
0.2,1284.38,0,0,
0.2,1300.53,0,0,
0.2,1313.06,0,0,
0.2,1313.6,0,0,
0.2,1314.33,0,0,
0.2,1321.81,0,0,
0.2,1329.81,0,0,
0.2,1337.09,0,0,
0.2,1341.4,0,0,
0.2,1344.96,0,0,
0.2,1351.14,0,0,
0.2,1351.6,0,0,
0.2,1358.78,0,0,
0.2,1375.1,0,0,
0.2,1388.88,0,0,
0.2,1391.37,0,0,
0.2,1396,0,0,
0.2,1396.1,0,1,
0.2,1407.25,0,0,
0.2,1411.58,0,0,
0.2,1422.86,0,0,
0.2,1424.08,0,1,
0.2,1427.08,0,0,
0.2,1429.33,0,0,
0.2,1433.03,0,0,
0.2,1438.47,0,0,
0.2,1451.17,0,0,
0.2,1462.34,0,0,
0.2,1462.61,0,1,
0.2,1474.95,0,0,
0.2,1479.78,0,0,
0.2,1486.78,0,0,
0.2,1492.74,0,0,
0.2,1503.48,0,0,
0.2,1504.98,0,0,
0.2,1506.99,0,0,
0.2,1512.35,0,0,
0.2,1515.17,0,0,
0.2,1516.56,0,0,
0.2,1520.74,0,0,
0.2,1529.8,0,0,
0.2,1531.38,0,0,
0.2,1533.21,0,0,
0.2,1533.55,0,1,
0.2,1533.97,0,1,
0.2,1544.6,0,0,
0.2,1552.21,0,0,
0.2,1556.89,0,0,
0.2,1567.49,0,0,
0.2,1570.35,0,0,
0.2,1571.84,0,0,
0.2,1571.87,0,1,
0.2,1572.27,0,1,
0.2,1574.22,0,1,
0.2,1579.24,0,0,
0.2,1581.47,0,1,
0.2,1589.66,0,0,
0.2,1600.6,0,0,
0.2,1602.92,0,0,
0.2,1608.55,0,0,
0.2,1612.06,0,0,
0.2,1612.14,0,1,
0.2,1619.74,0,0,
0.2,1629.54,0,0,
0.2,1637.37,0,0,
0.2,1649.18,0,0,
0.2,1658.74,0,0,
0.2,1659.21,0,0,
0.2,1659.47,0,1,
0.2,1660.24,0,1,
0.2,1668.62,0,0,
0.2,1672.83,0,0,
0.2,1676.59,0,0,
0.2,1679.28,0,0,
0.2,1685.64,0,0,
0.2,1690.64,0,0,
0.2,1693.99,0,0,
0.2,1699.23,0,0,
0.2,1700.74,0,1,
0.2,1705.81,0,0,
0.2,1711.2,0,0,
0.2,1721.21,0,0,
0.2,1727.06,0,0,
0.2,1739.73,0,0,
0.2,1740.23,0,0,
0.2,1751.56,0,0,
0.2,1752.17,0,1,
0.2,1761.57,0,0,
0.2,1763.86,0,0,
0.2,1764.37,0,0,
0.2,1764.6,0,1,
0.2,1765.74,0,1,
0.2,1767.23,0,0,
0.2,1772.42,0,0,
0.2,1773.35,0,1,
0.2,1774.38,0,1,
0.2,1774.89,0,1,
0.2,1776.49,0,0,
0.2,1780.07,0,0,
0.2,1785.67,0,0,
0.2,1802.82,0,0,
0.2,1803.35,0,0,
0.2,1818.6,0,0,
0.2,1825.66,0,0,
0.2,1829.09,0,0,
0.2,1832.77,0,0,
0.2,1833.5,0,1,
0.2,1849.37,0,0,
0.2,1852.56,0,0,
0.2,1856.58,0,0,
0.2,1863.42,0,0,
0.2,1869.33,0,0,
0.2,1870.2,0,0,
0.2,1871.69,0,0,
0.2,1872.53,0,0,
0.2,1874.84,0,0,
0.2,1877.09,0,0,
0.2,1878.51,0,0,
0.2,1881.59,0,0,
0.2,1886.24,0,0,
0.2,1891.23,0,0,
0.2,1896.04,0,0,
0.2,1906.46,0,0,
0.2,1908.72,0,0,
0.2,1918.32,0,0,
0.2,1919.85,0,0,
0.2,1923.48,0,0,
0.2,1926.47,0,0,
0.2,1927.71,0,0,
0.2,1931.74,0,0,
0.2,1935.71,0,1,
0.2,1940.16,0,0,
0.2,1944.32,0,0,
0.2,1946.83,0,0,
0.2,1953.09,0,0,
0.2,1957.82,0,0,
0.2,1958.24,0,1,
0.2,1979.46,0,0,
0.2,1980.83,0,0,
0.2,1986.95,0,0,
0.2,1989.56,0,0,
0.2,1989.63,0,1,
0.2,1990.39,1,1,
0.2,1990.97,2,1,
0.2,1991.06,2,1,
0.2,1998.86,0,0,
0.2,2005.12,0,0,
0.2,2016.53,0,0,
0.2,2019.53,0,0,
0.2,2034.98,0,0,
0.2,2045.89,0,0,
0.2,2054.42,0,0,
0.2,2061.28,0,0,
0.2,2062.89,0,0,
0.2,2064.67,0,0,
0.2,2069.38,0,0,
0.2,2077.63,0,0,
0.2,2080.05,0,0,
0.2,2081.43,0,0,
0.2,2086.66,0,0,
0.2,2108.45,0,0,
0.2,2108.87,0,1,
0.2,2115.59,0,0,
0.2,2138.93,0,0,
0.2,2142.35,0,0,
0.2,2148.01,0,0,
0.2,2149.41,0,0,
0.2,2150.03,0,1,
0.2,2152.25,0,0,
0.2,2154.96,0,0,
0.2,2156.19,0,0,
0.2,2156.46,0,1,
0.2,2156.53,1,1,
0.2,2158.49,0,0,
0.2,2164.95,0,0,
0.2,2175.13,0,0,
0.2,2180.92,0,0,
0.2,2182.28,0,0,
0.2,2195.4,0,0,
0.2,2199.39,0,0,
0.2,2206.62,0,0,
0.2,2212,0,0,
0.2,2212.78,0,0,
0.2,2214.12,0,0,
0.2,2215.93,0,0,
0.2,2218.45,0,0,
0.2,2219.9,0,1,
0.2,2238.35,0,0,
0.2,2246.96,0,0,
0.2,2247.06,0,0,
0.2,2250.21,0,0,
0.2,2250.7,0,0,
0.2,2255.03,0,0,
0.2,2258.63,0,0,
0.2,2262,0,0,
0.2,2270.43,0,0,
0.2,2282.81,0,0,
0.2,2284.87,0,0,
0.2,2285.08,0,0,
0.2,2292.08,0,0,
0.2,2309.18,0,0,
0.2,2319.06,0,0,
0.2,2326.09,0,0,
0.2,2331.58,0,0,
0.2,2338.59,0,0,
0.2,2339.48,0,1,
0.2,2340.48,1,1,
0.2,2343.62,0,1,
0.2,2359.33,0,0,
0.2,2360.63,0,0,
0.2,2370.32,0,0,
0.2,2380.52,0,0,
0.2,2381.67,0,1,
0.2,2382.2,1,1,
0.2,2385.66,0,0,
0.2,2386.13,0,1,
0.2,2388.95,0,0,
0.2,2397.16,0,0,
0.2,2398.09,0,0,
0.2,2398.12,0,1,
0.2,2398.66,0,0,
0.2,2404.43,0,0,
0.2,2412.93,0,0,
0.2,2415.43,0,0,
0.2,2418.53,0,0,
0.2,2418.79,0,1,
0.2,2427.26,0,0,
0.2,2432.41,0,0,
0.2,2435.66,0,0,
0.2,2437.22,0,0,
0.2,2437.75,0,1,
0.2,2438.71,1,1,
0.2,2442.23,0,0,
0.2,2446.44,0,0,
0.2,2446.63,0,1,
(arrivalMean_ / departureMean_),item->arrivalTime_,queue_->length(),status_,
0.4,4.36058,0,0,
0.4,10.7429,0,0,
0.4,11.7849,0,1,
0.4,12.1767,1,1,
0.4,12.4442,2,1,
0.4,12.8992,2,1,
0.4,13.0593,3,1,
0.4,19.7701,0,0,
0.4,20.6002,0,0,
0.4,24.4458,0,0,
0.4,24.5782,0,1,
0.4,26.2009,0,1,
0.4,27.2498,1,1,
0.4,27.27,2,1,
0.4,27.7017,3,1,
0.4,31.7562,0,0,
0.4,32.5482,0,0,
0.4,33.3293,0,1,
0.4,36.9825,0,0,
0.4,37.8288,0,0,
0.4,39.6168,0,1,
0.4,40.7165,0,0,
0.4,41.5546,0,1,
0.4,43.7244,0,0,
0.4,47.0521,0,0,
0.4,49.0545,0,1,
0.4,53.9803,0,0,
0.4,54.0637,0,0,
0.4,56.2686,0,1,
0.4,60.0009,0,0,
0.4,60.1627,0,1,
0.4,64.4031,0,1,
0.4,66.5996,0,1,
0.4,72.4091,0,0,
0.4,76.9106,0,1,
0.4,77.6812,1,1,
0.4,83.5315,0,0,
0.4,84.4654,0,0,
0.4,84.7065,0,1,
0.4,86.8376,0,1,
0.4,87.3194,0,1,
0.4,87.4709,1,1,
0.4,90.4895,0,0,
0.4,91.2977,0,0,
0.4,96.5524,0,1,
0.4,101.884,0,0,
0.4,102.984,0,1,
0.4,103.305,0,0,
0.4,108.274,0,0,
0.4,108.323,0,1,
0.4,111.932,0,0,
0.4,112.097,0,1,
0.4,112.26,1,1,
0.4,112.467,2,1,
0.4,112.598,3,1,
0.4,113.841,4,1,
0.4,114.247,5,1,
0.4,115.483,6,1,
0.4,115.661,6,1,
0.4,116.486,6,1,
0.4,118.461,6,1,
0.4,125.804,0,0,
0.4,126.235,0,0,
0.4,128.058,0,0,
0.4,129.62,0,0,
0.4,131.523,0,0,
0.4,132.383,0,0,
0.4,133.993,0,0,
0.4,134.148,0,1,
0.4,138.404,0,0,
0.4,144.944,0,0,
0.4,145.309,0,1,
0.4,147.065,0,0,
0.4,148.626,0,0,
0.4,159.232,0,0,
0.4,160.895,0,1,
0.4,165.372,0,0,
0.4,170.501,0,0,
0.4,170.878,0,1,
0.4,172.3,0,0,
0.4,176.508,0,0,
0.4,177.653,0,0,
0.4,179.088,0,0,
0.4,180.524,0,1,
0.4,184.597,0,1,
0.4,187.789,0,0,
0.4,188.659,0,1,
0.4,188.812,0,1,
0.4,189.142,1,1,
0.4,190.325,1,1,
0.4,191.905,1,1,
0.4,197.022,0,0,
0.4,199.622,0,0,
0.4,204.396,0,0,
0.4,208.6,0,0,
0.4,211.606,0,0,
0.4,213.335,0,0,
0.4,214.27,0,1,
0.4,215.439,0,0,
0.4,220.091,0,0,
0.4,221.538,0,0,
0.4,223.121,0,1,
0.4,226.574,0,0,
0.4,229.529,0,1,
0.4,232.05,0,1,
0.4,234.703,0,0,
0.4,238.648,0,0,
0.4,249.18,0,0,
0.4,249.508,0,1,
0.4,250.704,0,1,
0.4,250.726,1,1,
0.4,252.655,0,0,
0.4,254.156,0,0,
0.4,254.87,0,0,
0.4,256.929,0,1,
0.4,259.321,0,0,
0.4,260.137,0,1,
0.4,261.116,0,1,
0.4,265.75,0,0,
0.4,265.873,0,1,
0.4,269.385,0,0,
0.4,275.1,0,0,
0.4,277.511,0,0,
0.4,279.608,0,0,
0.4,280.156,0,1,
0.4,282.122,0,1,
0.4,286.433,0,0,
0.4,291.594,0,0,
0.4,298.867,0,0,
0.4,299.285,0,1,
0.4,315.706,0,0,
0.4,317.657,0,0,
0.4,321.137,0,0,
0.4,322.834,0,0,
0.4,330.292,0,0,
0.4,330.454,0,1,
0.4,331.8,0,0,
0.4,332.612,0,0,
0.4,332.754,0,1,
0.4,335.474,0,0,
0.4,336.281,0,1,
0.4,340.623,0,0,
0.4,344.43,0,0,
0.4,346.713,0,0,
0.4,349.007,0,0,
0.4,349.265,0,1,
0.4,349.367,1,1,
0.4,351.885,0,1,
0.4,352.083,1,1,
0.4,353.521,0,1,
0.4,353.652,1,1,
0.4,355.05,2,1,
0.4,358.585,2,1,
0.4,362.298,0,1,
0.4,366.53,0,0,
0.4,370.449,0,0,
0.4,370.745,0,1,
0.4,373.867,0,0,
0.4,374.538,0,1,
0.4,376.559,0,1,
0.4,384.221,0,0,
0.4,384.922,0,0,
0.4,387.419,0,0,
0.4,389.682,0,0,
0.4,390.435,0,0,
0.4,390.823,0,1,
0.4,391.011,1,1,
0.4,392.094,2,1,
