(arrivalMean_ / departureMean_),item->arrivalTime_,queue_->length(),status_,
1,202.581,37,1,
1,203.061,38,1,
1,205.413,37,1,
1,206.475,38,1,
1,208.391,36,1,
1,208.614,37,1,
1,211.423,37,1,
1,211.61,37,1,
1,211.682,38,1,
1,213.92,37,1,
1,214.822,37,1,
1,215.244,37,1,
1,215.575,38,1,
1,215.818,39,1,
1,218.574,35,1,
1,218.999,36,1,
1,219.628,35,1,
1,219.859,35,1,
1,220.333,36,1,
1,221.177,37,1,
1,222.154,36,1,
1,222.192,37,1,
1,223.653,38,1,
1,223.79,38,1,
1,226.057,38,1,
1,226.741,39,1,
1,227.434,40,1,
1,227.721,40,1,
1,229.893,37,1,
1,230.195,38,1,
1,231.069,37,1,
1,231.173,38,1,
1,231.319,39,1,
1,234.051,39,1,
1,234.541,40,1,
1,236.591,39,1,
1,236.983,38,1,
1,239.996,36,1,
1,240.997,37,1,
1,243.671,36,1,
1,244.463,37,1,
1,244.505,38,1,
1,244.586,39,1,
1,246.149,39,1,
1,246.681,40,1,
1,247.095,38,1,
1,247.206,39,1,
1,247.429,40,1,
1,247.722,41,1,
1,251.202,42,1,
1,252.508,42,1,
1,253.971,41,1,
1,254.239,42,1,
1,254.333,43,1,
1,254.805,43,1,
1,255.694,43,1,
1,256.086,44,1,
1,256.194,45,1,
1,260.408,44,1,
1,261.227,45,1,
1,262.712,44,1,
1,263.828,42,1,
1,263.882,43,1,
1,264.641,44,1,
1,264.658,45,1,
1,265.082,46,1,
1,267.011,46,1,
1,267.486,46,1,
1,270.139,43,1,
1,271.075,44,1,
1,271.22,45,1,
1,271.31,46,1,
1,271.822,47,1,
1,271.996,48,1,
1,272.552,49,1,
1,277.004,42,1,
1,278.448,41,1,
1,279.632,41,1,
1,280.318,41,1,
1,280.731,42,1,
1,281.903,42,1,
1,282.989,42,1,
1,284.808,43,1,
1,285.504,42,1,
1,285.709,43,1,
1,286.384,43,1,
1,286.837,44,1,
1,287.136,45,1,
1,287.141,46,1,
1,287.16,47,1,
1,287.463,48,1,
1,287.728,48,1,
1,287.988,49,1,
1,288.163,49,1,
1,288.531,49,1,
1,289.396,48,1,
1,290.398,48,1,
1,293.872,46,1,
1,294.699,47,1,
1,295.297,48,1,
1,297.805,48,1,
1,298.45,48,1,
1,299.043,49,1,
1,300.565,50,1,
1,301.938,50,1,
1,302.71,50,1,
1,303.526,50,1,
1,303.843,51,1,
1,305.514,51,1,
1,306.425,51,1,
1,307.105,52,1,
1,307.639,52,1,
1,308.99,51,1,
1,309.502,50,1,
1,309.654,50,1,
1,309.795,51,1,
1,311.491,49,1,
1,313.375,50,1,
1,314.137,51,1,
1,315.927,49,1,
1,316.542,50,1,
1,316.605,51,1,
1,318.422,50,1,
1,321.481,49,1,
1,322.125,49,1,
1,322.477,50,1,
1,323.76,48,1,
1,324.287,49,1,
1,325.07,49,1,
1,325.709,50,1,
1,326.106,50,1,
1,326.825,51,1,
1,326.963,52,1,
1,329.426,49,1,
1,330.226,49,1,
1,331.742,47,1,
1,333.208,48,1,
1,336.828,48,1,
1,339.121,47,1,
1,339.481,47,1,
1,341.346,47,1,
1,343.517,47,1,
1,345.704,44,1,
1,345.914,45,1,
1,347.143,46,1,
1,347.505,46,1,
1,347.91,46,1,
1,348.406,47,1,
1,350.874,42,1,
1,351.062,42,1,
1,351.067,43,1,
1,352.641,40,1,
1,354.265,41,1,
1,355.107,42,1,
1,355.156,43,1,
1,356.687,42,1,
1,356.874,43,1,
1,358.302,43,1,
1,359.184,44,1,
1,360.308,43,1,
1,360.93,43,1,
1,360.939,44,1,
1,362.574,43,1,
1,366.889,42,1,
1,368.223,42,1,
1,368.527,43,1,
1,368.754,44,1,
1,371.423,43,1,
1,372.828,40,1,
1,373.898,39,1,
1,374.134,39,1,
1,374.259,40,1,
1,374.806,39,1,
1,375.476,39,1,
1,379.236,39,1,
1,379.983,40,1,
1,380.032,41,1,
1,381.899,39,1,
1,381.945,40,1,
1,382.714,37,1,
1,386.208,33,1,
1,386.512,34,1,
1,386.543,35,1,
1,388.385,33,1,
1,389.775,31,1,
1,390.749,31,1,
1,390.899,32,1,
1,391.831,31,1,
1,393.67,26,1,
1,395.108,26,1,
1,395.409,27,1,
1,395.629,28,1,
1,397.402,27,1,
1,397.471,28,1,
1,397.983,29,1,
1,398.008,30,1,
1,398.644,30,1,
1,399.28,31,1,
1,399.817,31,1,
1,405.038,25,1,
1,405.36,26,1,
1,406.431,26,1,
1,407.338,27,1,
1,408.204,27,1,
1,408.437,28,1,
1,409.034,29,1,
1,413.258,24,1,
1,415.896,22,1,
1,416.031,23,1,
1,416.79,23,1,
1,417.262,23,1,
1,417.837,24,1,
1,418.336,25,1,
1,419.998,23,1,
1,421.476,24,1,
1,421.899,25,1,
1,421.922,26,1,
1,422.367,27,1,
1,422.782,27,1,
1,424.924,26,1,
1,427.978,23,1,
1,429.802,22,1,
1,431.134,21,1,
1,431.746,22,1,
1,432.232,22,1,
1,432.273,23,1,
1,432.483,24,1,
1,432.814,25,1,
1,433.352,25,1,
1,434.281,25,1,
1,434.586,23,1,
1,435.362,23,1,
1,435.647,24,1,
1,436.239,25,1,
1,437.716,26,1,
1,438.905,27,1,
1,439.79,25,1,
1,440.068,26,1,
1,440.128,27,1,
1,440.35,27,1,
1,440.627,28,1,
1,442.729,28,1,
1,442.907,29,1,
1,444.276,29,1,
1,445.443,28,1,
1,447.381,27,1,
1,450.297,26,1,
1,451.749,27,1,
1,453.135,28,1,
1,453.143,29,1,
1,453.258,30,1,
1,454.283,31,1,
1,455.234,32,1,
1,455.278,33,1,
1,456.619,34,1,
1,458.525,32,1,
1,458.726,33,1,
1,459.196,34,1,
1,459.754,35,1,
1,460.959,34,1,
1,461.275,35,1,
1,462.172,35,1,
1,462.19,36,1,
1,467.735,31,1,
1,468.269,28,1,
1,472.561,25,1,
1,473.024,26,1,
1,473.446,24,1,
1,473.66,25,1,
1,474.9,24,1,
1,474.953,25,1,
1,475.176,25,1,
1,475.541,25,1,
1,477.583,24,1,
1,477.645,25,1,
1,478.064,26,1,
1,478.888,26,1,
1,480.252,26,1,
1,481.129,26,1,
1,482.543,26,1,
1,483.121,26,1,
(arrivalMean_ / departureMean_),item->arrivalTime_,queue_->length(),status_,
1,1.71058,0,0,
1,2.31621,0,1,
1,3.06518,1,1,
1,3.63273,1,1,
1,5.17139,1,1,
1,7.50205,0,0,
1,9.01282,0,0,
1,9.27436,0,1,
1,9.45401,1,1,
1,9.60571,2,1,
1,9.77355,3,1,
1,10.3921,3,1,
1,12.0111,2,1,
1,12.0806,3,1,
1,12.2816,3,1,
1,12.6624,3,1,
1,13.7992,2,1,
1,14.1145,3,1,
1,17.589,1,1,
1,18.9381,1,1,
1,20.2912,1,1,
1,20.7491,2,1,
1,22.1245,2,1,
1,23.6183,2,1,
1,23.9159,3,1,
1,24.9761,3,1,
1,25.0393,4,1,
1,27.3424,1,1,
1,27.3838,2,1,
1,27.6297,3,1,
1,27.8477,3,1,
1,35.847,0,0,
1,35.877,0,1,
1,37.3167,0,0,
1,38.5935,0,1,
1,39.2684,0,1,
1,40.1022,0,0,
1,40.9607,0,0,
1,41.636,0,0,
1,44.4439,0,0,
1,45.0913,0,0,
1,46.1318,0,0,
1,46.259,0,1,
1,51.1509,0,0,
1,52.0222,0,1,
1,52.1454,1,1,
1,52.502,1,1,
1,52.631,1,1,
1,53.0955,1,1,
1,54.7872,0,0,
1,56.4201,0,0,
1,56.5469,0,1,
1,57.7189,0,0,
1,57.7911,0,1,
1,59.1027,0,0,
1,60.0773,0,0,
1,60.2858,0,0,
1,60.691,0,1,
1,62.2049,0,0,
1,62.2271,0,1,
1,62.4911,1,1,
1,64.468,1,1,
1,66.1102,1,1,
1,66.2178,2,1,
1,66.3541,3,1,
1,66.7111,4,1,
1,67.2924,5,1,
1,67.5024,6,1,
1,68.2406,5,1,
1,68.4712,6,1,
1,69.4491,7,1,
1,70.7268,6,1,
1,71.9389,4,1,
1,73.383,5,1,
1,73.6447,4,1,
1,75.2149,3,1,
1,77.0045,3,1,
1,77.175,4,1,
1,77.3771,5,1,
1,77.4859,6,1,
1,78.4377,7,1,
1,79.6091,8,1,
1,79.6858,9,1,
1,81.8153,8,1,
1,81.9846,9,1,
1,82.2882,10,1,
1,85.4319,7,1,
1,85.5373,8,1,
1,85.7601,9,1,
1,85.9998,10,1,
1,87.9875,10,1,
1,88.6113,11,1,
1,89.1137,12,1,
1,89.211,12,1,
1,91.3482,9,1,
1,91.8238,10,1,
1,92.9497,11,1,
1,95.8944,12,1,
1,96.3021,13,1,
1,96.6566,14,1,
1,97.1766,14,1,
1,98.201,15,1,
1,99.707,14,1,
1,101.407,15,1,
1,101.646,16,1,
1,102.197,14,1,
1,103.031,15,1,
1,104.487,13,1,
1,106.536,13,1,
1,107.863,11,1,
1,108.719,12,1,
1,109.941,10,1,
1,110.401,10,1,
1,113.062,7,1,
1,114.508,6,1,
1,114.956,7,1,
1,115.476,8,1,
1,115.819,9,1,
1,117.733,8,1,
1,119.463,8,1,
1,120.248,7,1,
1,121.337,6,1,
1,122.078,7,1,
1,122.544,8,1,
1,123.22,9,1,
1,124.745,10,1,
1,125.421,11,1,
1,126.359,11,1,
1,126.714,11,1,
1,130.138,10,1,
1,131.379,11,1,
1,131.449,12,1,
1,132.361,12,1,
1,132.738,13,1,
1,133.224,14,1,
1,133.399,15,1,
1,133.713,16,1,
1,134.353,17,1,
1,135.061,18,1,
1,135.775,19,1,
1,138.397,17,1,
1,139.477,16,1,
1,140.312,16,1,
1,141.564,15,1,
1,142.18,15,1,
1,144.686,14,1,
1,146.955,15,1,
1,147.842,15,1,
1,148.822,16,1,
1,148.856,17,1,
1,151.24,15,1,
1,151.287,16,1,
1,152.523,16,1,
1,153.385,16,1,
1,154.415,16,1,
1,156.028,15,1,
1,157.012,15,1,
1,157.458,16,1,
1,157.985,16,1,
1,158.147,16,1,
1,158.782,16,1,
1,159.112,16,1,
1,159.888,17,1,
1,161.864,16,1,
1,162.27,16,1,
1,165.406,11,1,
1,165.888,12,1,
1,165.936,13,1,
1,168.506,10,1,
1,169.116,11,1,
1,170.281,12,1,
1,170.381,13,1,
1,170.993,11,1,
1,171.325,12,1,
1,171.864,13,1,
1,171.897,14,1,
1,173.427,15,1,
1,174.735,15,1,
1,175.028,16,1,
1,175.562,15,1,
1,175.762,16,1,
1,178.385,11,1,
1,178.706,11,1,
1,178.969,12,1,
1,180.034,13,1,
1,182.925,11,1,
1,183.28,12,1,
1,183.477,13,1,
1,183.572,14,1,
1,183.674,15,1,
1,183.724,16,1,
1,183.936,17,1,
1,184.282,18,1,
1,184.683,19,1,
1,184.793,20,1,
1,184.984,21,1,
1,187.737,20,1,
1,190.467,20,1,
1,190.952,21,1,
1,192.013,22,1,
1,193.097,23,1,
1,197.031,20,1,
1,198.234,21,1,
1,198.566,22,1,
1,199.628,22,1,
1,203.32,20,1,
1,204.149,19,1,
1,204.221,20,1,
1,206.46,19,1,
1,207.361,17,1,
1,207.976,18,1,
1,208.456,19,1,
1,210.814,19,1,
1,211.041,20,1,
1,211.551,21,1,
1,211.571,22,1,
1,211.766,23,1,
1,212.339,23,1,
1,213.704,21,1,
1,214.68,21,1,
1,215.532,22,1,
1,217.541,19,1,
1,217.925,20,1,
1,218.191,21,1,
1,220.347,20,1,
1,222.016,18,1,
1,222.128,19,1,
1,222.717,20,1,
1,223.018,21,1,
1,223.752,22,1,
1,224.054,23,1,
1,224.213,24,1,
1,224.402,25,1,
1,224.563,26,1,
1,225.105,26,1,
1,225.951,26,1,
1,226.025,27,1,
1,226.03,28,1,
1,227.025,26,1,
1,229.074,24,1,
1,230,25,1,
1,230.633,26,1,
1,231.733,26,1,
1,235.449,24,1,
1,235.533,25,1,
1,236.134,26,1,
1,236.176,27,1,
1,236.257,28,1,
1,238.679,26,1,
1,243.554,17,1,
1,246.215,14,1,
1,246.49,15,1,
1,246.541,16,1,
1,249.476,13,1,
1,252.948,12,1,
1,253.469,12,1,
1,254.075,12,1,
1,254.939,13,1,
1,255.628,11,1,
1,256.387,10,1,
1,256.404,11,1,
1,256.828,12,1,
1,257.092,13,1,
1,257.393,14,1,
1,257.647,15,1,
1,257.928,16,1,
1,262.276,11,1,
1,262.448,12,1,
1,263.539,13,1,
1,264.083,14,1,
1,265.113,12,1,
1,265.708,13,1,
1,266.68,14,1,
1,266.97,15,1,
1,267.386,16,1,
1,267.572,17,1,
1,269.53,16,1,
1,269.608,17,1,
1,270.806,17,1,
1,271.493,17,1,
1,271.895,18,1,
1,272.944,18,1,
1,272.97,19,1,
1,273.501,20,1,
1,274.051,21,1,
1,274.949,22,1,
1,275.224,23,1,
1,275.469,24,1,
1,275.523,25,1,
1,276.117,25,1,
1,276.301,26,1,
1,276.388,27,1,
1,276.734,27,1,
1,279.243,27,1,
1,279.586,28,1,
1,282.308,27,1,
1,282.82,28,1,
1,283.414,29,1,
1,286.523,29,1,
1,289.03,27,1,
1,292.203,24,1,
1,294.566,22,1,
1,294.871,23,1,
1,294.962,24,1,
1,295.361,25,1,
1,296.272,25,1,
1,296.806,25,1,
1,298.158,21,1,
1,298.653,21,1,
1,298.95,22,1,
1,298.987,23,1,
1,299.139,24,1,
1,301.587,24,1,
1,301.851,25,1,
1,302.158,26,1,
1,302.241,27,1,
1,303.003,25,1,
1,303.772,26,1,
1,303.883,26,1,
1,304.497,26,1,
1,305.111,27,1,
1,306.928,26,1,
1,307.218,27,1,
1,308.701,23,1,
1,308.734,24,1,
1,308.995,25,1,
1,309.169,26,1,
1,310.133,27,1,
1,310.279,28,1,
1,311.12,27,1,
1,314.528,23,1,
1,315.502,22,1,
1,315.813,23,1,
1,316.042,24,1,
1,316.453,25,1,
1,317.306,26,1,
1,317.909,26,1,
1,321.345,24,1,
1,321.453,25,1,
1,322.421,26,1,
1,323.038,27,1,
1,324.396,27,1,
1,324.881,28,1,
1,325.473,29,1,
1,325.964,30,1,
1,326.088,31,1,
1,329.381,27,1,
1,330.894,24,1,
1,332.024,25,1,
1,332.48,26,1,
1,333.709,27,1,
1,334.356,26,1,
1,334.852,26,1,
1,337.32,24,1,
1,337.508,25,1,
1,337.645,26,1,
1,339.425,27,1,
1,340.747,23,1,
1,343.109,21,1,
1,343.351,22,1,
1,343.557,23,1,
1,344.445,22,1,
1,345.115,20,1,
1,346.954,17,1,
1,349.347,16,1,
1,349.725,17,1,
1,350.84,18,1,
1,352.606,18,1,
1,352.786,19,1,
1,352.907,19,1,
1,353.519,19,1,
1,354.449,20,1,
1,354.953,21,1,
1,355.273,22,1,
1,355.298,23,1,
1,356.059,23,1,
1,356.706,22,1,
1,357.332,23,1,
1,357.646,23,1,
1,358.736,24,1,
1,361.89,23,1,
1,362.237,24,1,
1,362.984,25,1,
1,363.033,26,1,
1,364.9,22,1,
1,364.946,23,1,
1,365.715,23,1,
1,369.209,24,1,
1,369.513,25,1,
1,371.355,22,1,
1,371.539,23,1,
1,371.779,24,1,
1,372.934,25,1,
1,373.294,26,1,
1,375.998,24,1,
1,378.34,24,1,
1,378.836,25,1,
1,379.877,26,1,
1,382.117,24,1,
1,383.099,22,1,
1,383.668,23,1,
1,384.444,20,1,
1,385.88,20,1,
1,387.705,18,1,
1,388.054,19,1,
1,388.18,19,1,
1,388.363,20,1,
1,390.276,20,1,
1,391.173,20,1,
1,391.35,20,1,
1,395.083,16,1,
1,396.665,15,1,
1,397.708,16,1,
1,397.778,17,1,
1,397.931,17,1,
1,398.43,16,1,
1,399.386,17,1,
1,399.749,18,1,
1,401.738,16,1,
1,403.77,13,1,
1,404.95,12,1,
1,405.493,12,1,
1,405.871,13,1,
1,406.333,14,1,
1,406.605,15,1,
1,407.06,16,1,
1,408.147,16,1,
1,409.476,17,1,
1,411.082,16,1,
1,411.423,17,1,
1,414.729,14,1,
1,419.467,9,1,
1,419.526,9,1,
1,419.804,8,1,
1,421.905,8,1,
1,422.084,9,1,
1,426.074,5,1,
1,426.253,6,1,
1,426.411,7,1,
1,429.322,7,1,
1,430.953,4,1,
1,431.29,5,1,
1,432.133,5,1,
1,433.752,3,1,
1,434.761,4,1,
1,436.475,4,1,
1,437.232,3,1,
1,437.883,4,1,
1,437.931,5,1,
1,438.246,6,1,
1,438.387,7,1,
1,438.405,8,1,
1,443.95,5,1,
1,444.483,6,1,
1,444.764,7,1,
1,449.056,5,1,
1,450.328,2,1,
1,452.804,0,0,
1,454.091,0,0,
1,454.153,0,1,
1,456.214,0,0,
1,457.295,0,0,
1,458.519,0,0,
1,458.979,0,1,
1,459.562,0,0,
1,463.071,0,0,
1,463.785,0,1,
1,468.073,0,0,
1,468.449,0,0,
1,469.785,0,0,
1,470.152,0,1,
1,470.482,0,1,
1,470.855,1,1,
1,471.835,1,1,
1,472.514,1,1,
1,472.742,2,1,
1,474.608,2,1,
1,474.714,3,1,
1,475.058,4,1,
1,476.39,5,1,
1,477.985,6,1,
1,479.324,7,1,
1,479.79,8,1,
1,480.462,9,1,
1,480.929,10,1,
1,484.497,5,1,
1,484.65,5,1,
1,484.664,6,1,
1,485.413,7,1,
1,485.826,8,1,
1,486.429,9,1,
1,486.883,9,1,
1,487.114,10,1,
1,489.347,8,1,
1,493.372,6,1,
1,494.103,7,1,
1,494.577,8,1,
1,495.681,8,1,
1,497.436,9,1,
1,497.459,10,1,
(arrivalMean_ / departureMean_),item->arrivalTime_,queue_->length(),status_,
1,1.71058,0,0,
1,2.22539,0,1,
1,2.64393,1,1,
1,3.36307,2,1,
1,5.76427,0,1,
1,9.42805,0,0,
1,10.4206,0,0,
1,10.4815,0,1,
1,11.7426,0,0,
1,12.39,0,0,
1,13.2986,0,0,
1,13.6138,0,1,
1,15.1677,0,0,
1,16.4947,0,1,
1,17.4141,0,1,
1,18.7632,0,1,
1,19.3199,1,1,
1,20.4883,0,1,
1,21.4561,0,1,
1,21.975,0,0,
1,22.8113,0,1,
1,22.9931,1,1,
1,23.4881,2,1,
1,25.0553,2,1,
1,26.5121,2,1,
1,26.7302,3,1,
1,34.7295,0,0,
1,34.8919,0,0,
1,35.0634,0,1,
1,35.4073,1,1,
1,36.6841,1,1,
1,37.3532,0,1,
1,37.5881,0,1,
1,37.7821,1,1,
1,38.509,2,1,
1,39.9706,2,1,
1,41.7058,0,0,
1,42.094,0,1,
1,44.1545,0,0,
1,44.8103,0,1,
1,45.3402,1,1,
1,45.5229,2,1,
1,46.0904,3,1,
1,46.0994,4,1,
1,46.5743,5,1,
1,47.7025,5,1,
1,48.4409,6,1,
1,49.4656,7,1,
1,52.2236,4,1,
1,53.4343,2,1,
1,53.4631,3,1,
1,56.0334,0,1,
1,56.6558,0,1,
1,56.8643,1,1,
1,57.2695,0,1,
1,58.4231,1,1,
1,59.4416,1,1,
1,60.108,2,1,
1,61.6372,2,1,
1,61.685,3,1,
1,62.1345,4,1,
1,63.6125,2,1,
1,63.6991,3,1,
1,64.511,2,1,
1,65.4888,3,1,
1,66.7666,4,1,
1,66.8286,5,1,
1,66.9897,6,1,
1,67.9597,7,1,
1,68.1959,8,1,
1,68.4213,9,1,
1,69.6927,10,1,
1,70.0517,11,1,
1,70.852,11,1,
1,71.4573,11,1,
1,71.8165,12,1,
1,75.4069,10,1,
1,76.0037,10,1,
1,76.173,11,1,
1,76.4766,12,1,
1,77.7448,13,1,
1,80.2841,9,1,
1,82.4351,8,1,
1,82.9468,8,1,
1,84.7126,9,1,
1,86.1139,10,1,
1,86.7345,9,1,
1,88.1749,9,1,
1,88.3547,9,1,
1,90.801,7,1,
1,91.9092,8,1,
1,93.2354,7,1,
1,93.4439,8,1,
1,93.5389,9,1,
1,93.8552,10,1,
1,94.6128,10,1,
1,94.8522,10,1,
1,94.9207,11,1,
1,95.0227,12,1,
1,96.197,11,1,
1,97.7101,10,1,
1,100.701,6,1,
1,101.59,6,1,
1,102.051,7,1,
1,103.383,7,1,
1,103.784,7,1,
1,104.891,6,1,
1,105.407,7,1,
1,106.323,7,1,
1,106.843,8,1,
1,107.186,9,1,
1,109.101,8,1,
1,109.612,8,1,
1,110.218,9,1,
1,110.224,10,1,
1,110.316,11,1,
1,110.986,12,1,
1,111.178,13,1,
1,112.267,12,1,
1,113.008,13,1,
1,113.778,13,1,
1,114.111,13,1,
1,114.543,14,1,
1,116.537,14,1,
1,117.496,15,1,
1,117.7,15,1,
1,118.352,16,1,
1,121.455,13,1,
1,121.473,14,1,
1,121.544,15,1,
1,126.805,12,1,
1,127.732,13,1,
1,127.859,14,1,
1,128.393,14,1,
1,129.056,15,1,
1,129.891,14,1,
1,131.142,12,1,
1,131.758,11,1,
1,132.808,12,1,
1,132.822,13,1,
1,134.883,13,1,
1,135.243,14,1,
1,137.867,14,1,
1,137.899,15,1,
1,139.389,15,1,
1,140.052,15,1,
1,140.294,16,1,
1,141.128,15,1,
1,141.49,16,1,
1,141.933,17,1,
1,143.889,15,1,
1,145.923,15,1,
1,146.508,15,1,
1,147.692,14,1,
1,147.786,15,1,
1,147.902,16,1,
1,148.74,15,1,
1,151.922,13,1,
1,153.902,13,1,
1,154.338,14,1,
1,156.987,11,1,
1,157.788,12,1,
1,158.178,13,1,
1,159.343,13,1,
1,159.444,14,1,
1,160.449,15,1,
1,162.061,12,1,
1,163.738,11,1,
1,164.217,11,1,
1,165.677,9,1,
1,165.712,10,1,
1,165.802,11,1,
1,166.417,11,1,
1,166.589,12,1,
1,167.843,13,1,
1,169.529,13,1,
1,170.081,14,1,
1,172.165,15,1,
1,172.533,13,1,
1,173.326,13,1,
1,173.436,14,1,
1,173.628,15,1,
1,176.38,13,1,
1,179.11,13,1,
1,181.615,13,1,
1,181.674,14,1,
1,183.768,11,1,
1,184.145,12,1,
1,184.315,13,1,
1,185.071,14,1,
1,185.214,15,1,
1,186.391,14,1,
1,186.765,15,1,
1,187.827,15,1,
1,191.519,14,1,
1,191.945,15,1,
1,192.6,15,1,
1,193.907,15,1,
1,194.809,14,1,
1,195.231,14,1,
1,195.444,14,1,
1,195.677,15,1,
1,198.432,12,1,
1,198.858,12,1,
1,199.247,13,1,
1,199.82,14,1,
1,200.052,15,1,
1,200.896,15,1,
1,201.413,16,1,
1,203.25,16,1,
1,204.066,16,1,
1,205.35,17,1,
1,206.863,16,1,
1,206.965,16,1,
1,207.253,17,1,
1,207.362,18,1,
1,209.534,17,1,
1,210.252,17,1,
1,211.126,15,1,
1,212.402,14,1,
1,213.259,15,1,
1,216.582,13,1,
1,217.562,14,1,
1,218.662,14,1,
1,218.923,15,1,
1,219.042,16,1,
1,220.043,17,1,
1,220.542,18,1,
1,221.459,19,1,
1,221.666,20,1,
1,222.006,21,1,
1,222.138,22,1,
1,222.675,23,1,
1,223.467,24,1,
1,225.55,23,1,
1,230.426,19,1,
1,232.469,20,1,
1,232.727,21,1,
1,233.524,19,1,
1,235.188,18,1,
1,235.73,19,1,
1,239.201,17,1,
1,239.545,17,1,
1,240.732,17,1,
1,240.969,18,1,
1,240.976,19,1,
1,242.478,17,1,
1,244.614,17,1,
1,247.267,15,1,
1,248.615,15,1,
1,249.352,13,1,
1,250.676,14,1,
1,252.415,15,1,
1,253.595,16,1,
1,255.04,13,1,
1,256.223,14,1,
1,258.383,14,1,
1,259.469,13,1,
1,259.513,14,1,
1,259.618,15,1,
1,262.926,12,1,
1,264.163,13,1,
1,264.187,14,1,
1,265.426,13,1,
1,267.136,12,1,
1,267.682,13,1,
1,267.764,14,1,
1,267.775,15,1,
1,270.983,12,1,
1,272.311,12,1,
1,272.511,13,1,
1,273.16,13,1,
1,273.753,14,1,
1,275.274,15,1,
1,276.201,14,1,
1,276.505,15,1,
1,278.594,14,1,
1,278.675,15,1,
1,278.915,16,1,
1,279.048,17,1,
1,281.675,16,1,
1,281.802,17,1,
1,282.297,17,1,
1,282.595,18,1,
1,283.5,19,1,
1,283.67,20,1,
1,287.736,19,1,
1,288.085,20,1,
1,289.296,21,1,
1,292,22,1,
1,292.033,23,1,
1,292.294,23,1,
1,292.468,24,1,
1,293.737,25,1,
1,294.541,24,1,
1,294.861,25,1,
1,296.234,24,1,
1,296.256,25,1,
1,296.53,26,1,
1,297.032,26,1,
1,298.007,27,1,
1,298.744,27,1,
1,300.344,25,1,
1,303.041,25,1,
1,306.66,21,1,
1,307.571,21,1,
1,307.856,21,1,
1,308.476,22,1,
1,308.836,22,1,
1,309.271,23,1,
1,310.396,23,1,
1,310.886,24,1,
1,311.388,24,1,
1,313.41,24,1,
1,315.232,23,1,
1,318.302,23,1,
1,321.574,22,1,
1,321.742,23,1,
1,321.98,24,1,
1,322.821,24,1,
1,324.552,25,1,
1,324.685,26,1,
1,324.863,27,1,
1,325.105,27,1,
1,325.311,28,1,
1,326.194,29,1,
1,327.318,30,1,
1,327.588,30,1,
1,328.346,31,1,
1,328.607,32,1,
1,330.506,31,1,
1,330.761,32,1,
1,332.199,32,1,
1,332.834,33,1,
1,334.836,32,1,
1,335.3,33,1,
1,335.408,34,1,
1,335.942,35,1,
1,336.37,36,1,
1,336.69,37,1,
1,336.716,38,1,
1,337.477,38,1,
1,338.124,37,1,
1,338.749,37,1,
1,339.063,38,1,
1,340.153,38,1,
1,340.396,39,1,
1,343.358,36,1,
1,343.394,37,1,
1,343.688,38,1,
1,344.653,39,1,
1,345.34,37,1,
1,345.832,37,1,
1,346.235,38,1,
1,346.281,39,1,
1,347.109,39,1,
1,347.195,40,1,
1,348.443,39,1,
1,348.975,40,1,
1,349.715,40,1,
1,350.052,40,1,
1,350.356,41,1,
1,350.387,41,1,
1,352.229,42,1,
1,353.618,42,1,
1,353.622,43,1,
1,358.551,38,1,
1,358.771,39,1,
1,360.009,40,1,
1,360.857,41,1,
1,361.047,42,1,
1,361.584,43,1,
1,361.993,44,1,
1,363.683,41,1,
1,364.548,39,1,
1,364.655,40,1,
1,364.778,41,1,
1,366.692,41,1,
1,367.015,42,1,
1,369.75,43,1,
1,370.347,44,1,
1,370.707,45,1,
1,370.84,46,1,
1,371.738,45,1,
1,372.376,46,1,
1,372.555,47,1,
1,374.01,48,1,
1,375.794,48,1,
1,375.843,49,1,
1,375.89,50,1,
1,376.819,49,1,
1,378.505,49,1,
1,378.883,50,1,
1,378.968,51,1,
1,379.331,52,1,
1,381.32,52,1,
1,382.096,53,1,
1,382.67,53,1,
1,385.049,51,1,
1,385.402,50,1,
1,385.675,51,1,
1,386.13,52,1,
1,386.188,53,1,
1,388.794,51,1,
1,389.531,52,1,
1,390.499,51,1,
1,391.014,50,1,
1,392.023,48,1,
1,392.952,49,1,
1,393.257,50,1,
1,394.032,49,1,
1,395.509,47,1,
1,396.698,47,1,
1,397.479,46,1,
1,397.757,47,1,
1,397.817,47,1,
1,398.095,45,1,
1,400.196,45,1,
1,400.375,46,1,
1,404.365,44,1,
1,404.523,45,1,
1,407.434,42,1,
1,408.82,41,1,
1,408.827,42,1,
1,408.942,43,1,
1,409.968,43,1,
1,410.24,44,1,
1,411.581,43,1,
1,412.589,43,1,
1,412.828,44,1,
1,413.027,45,1,
1,413.228,46,1,
1,414.513,45,1,
1,416.04,46,1,
1,417.633,44,1,
1,418.059,45,1,
1,419.753,46,1,
1,420.336,47,1,
1,420.992,48,1,
1,422.683,48,1,
1,423.169,49,1,
1,424.491,49,1,
1,426.914,43,1,
1,427.093,44,1,
1,427.391,45,1,
1,428.847,40,1,
1,430.6,40,1,
1,430.662,41,1,
1,432.723,39,1,
1,434.409,39,1,
1,435.893,37,1,
1,436.57,37,1,
1,437.176,37,1,
1,437.344,38,1,
1,437.366,39,1,
1,438.117,39,1,
1,438.151,40,1,
1,438.97,39,1,
1,439.609,40,1,
1,441.564,40,1,
1,441.579,41,1,
1,442.021,42,1,
1,442.173,43,1,
1,442.324,44,1,
1,442.7,45,1,
