(arrivalMean_ / departureMean_),item->arrivalTime_,queue_->length(),status_,
1,70.1794,6,1,
1,72.0358,5,1,
1,74.943,5,1,
1,75.1866,6,1,
1,75.5013,7,1,
1,77.3089,6,1,
1,79.1192,6,1,
1,79.5752,7,1,
1,79.8405,7,1,
1,80.0339,8,1,
1,80.3969,9,1,
1,80.5682,10,1,
1,81.7806,9,1,
1,82.5873,9,1,
1,83.9687,9,1,
1,84.4991,8,1,
1,85.4094,9,1,
1,86.5985,8,1,
1,86.7289,9,1,
1,86.7546,10,1,
1,87.1034,9,1,
1,88.2595,10,1,
1,88.482,11,1,
1,89.9452,12,1,
1,91.219,13,1,
1,92.1776,12,1,
1,92.5623,13,1,
1,93.272,14,1,
1,95.0451,15,1,
1,95.8564,16,1,
1,96.0141,16,1,
1,97.1515,15,1,
1,97.5612,16,1,
1,97.9849,16,1,
1,99.3055,13,1,
1,99.3297,14,1,
1,99.7477,15,1,
1,101.32,15,1,
1,101.347,16,1,
1,102.602,17,1,
1,103.431,16,1,
1,104.616,16,1,
1,104.634,17,1,
1,105.822,17,1,
1,108.424,17,1,
1,109.312,18,1,
1,109.425,19,1,
1,109.812,20,1,
1,109.967,20,1,
1,110.022,21,1,
1,110.803,21,1,
1,110.826,22,1,
1,111.019,23,1,
1,111.188,24,1,
1,112.182,24,1,
1,112.195,25,1,
1,113.423,26,1,
1,114.662,26,1,
1,116.266,26,1,
1,117.843,26,1,
1,117.879,27,1,
1,117.951,28,1,
1,118.07,29,1,
1,118.107,30,1,
1,118.19,31,1,
1,118.444,32,1,
1,121.878,30,1,
1,123.548,28,1,
1,124.235,27,1,
1,124.928,27,1,
1,127.057,23,1,
1,128.41,22,1,
1,129.627,21,1,
1,130.415,22,1,
1,130.586,23,1,
1,131.019,24,1,
1,131.198,25,1,
1,131.858,26,1,
1,132.421,27,1,
1,133.002,27,1,
1,133.924,25,1,
1,134.003,26,1,
1,134.568,25,1,
1,137.274,22,1,
1,137.585,23,1,
1,139.728,23,1,
1,146.193,20,1,
1,146.806,18,1,
1,147.952,19,1,
1,150.53,19,1,
1,150.611,20,1,
1,150.725,21,1,
1,151.005,21,1,
1,151.243,22,1,
1,152.234,21,1,
1,153.051,21,1,
1,153.299,22,1,
1,155.003,20,1,
1,156.169,20,1,
1,160.931,18,1,
1,161.714,19,1,
1,162.275,19,1,
1,163.097,19,1,
1,165.761,18,1,
1,166.31,19,1,
1,166.539,20,1,
1,167.272,21,1,
1,167.56,22,1,
1,169.365,21,1,
1,169.478,22,1,
1,170.953,19,1,
1,171.015,20,1,
1,172.517,18,1,
1,172.904,19,1,
1,173.01,20,1,
1,173.163,21,1,
1,173.413,22,1,
1,173.934,22,1,
1,175.141,23,1,
1,175.26,24,1,
1,175.348,25,1,
1,175.965,25,1,
1,177.044,25,1,
1,177.401,26,1,
1,177.951,26,1,
1,178.614,25,1,
1,179.635,26,1,
1,179.78,27,1,
1,179.801,28,1,
1,181.727,25,1,
1,183.512,22,1,
1,183.829,23,1,
1,183.948,24,1,
1,184.249,25,1,
1,184.306,26,1,
1,184.601,27,1,
1,185.182,27,1,
1,185.566,28,1,
1,185.818,28,1,
1,187.711,25,1,
1,190.24,21,1,
1,190.374,22,1,
1,191.658,22,1,
1,192.467,23,1,
1,195.539,24,1,
1,197.261,23,1,
1,198.823,24,1,
1,199.702,24,1,
1,199.897,24,1,
1,200.457,25,1,
1,201.641,24,1,
1,202.422,24,1,
1,203.699,23,1,
1,204.142,24,1,
1,204.278,25,1,
1,206.368,23,1,
1,207.307,22,1,
1,207.493,23,1,
1,209.463,22,1,
1,209.689,23,1,
1,209.892,24,1,
1,210.799,25,1,
